candidate_record_id,display_name,source_label,mapped_canonical_sphere_id,qa2_prior_classification,cat1_classification,confirmed_selectable_talent,owner_selectable_output,reason,packet_type,catalog_role,source_refs,source_context,owner_ruling_id,source_provenance,record_commitment_sha256
TAL_FLOWERS_SEED_SCRIPT_CUSTODIAN,Seed-Script Custodian,Flowers,tianxia.sphere.flowers,cultivation_insight,CULTIVATION_INSIGHT,false,false,The canonical packet type source_verified_cultivation_insight_packet explicitly identifies a non-Talent source role.,source_verified_cultivation_insight_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: CULTIVATION INSIGHTS > Seed-Script Custodian""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: CULTIVATION INSIGHTS > Seed-Script Custodian""]}",null,"{""source_anchor"":""record:TAL_FLOWERS_SEED_SCRIPT_CUSTODIAN"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",83b29515105ad78c7c22a35688368e7d88eeaab35b83490349d2b2c430fc8dd8
TAL_FLOWERS_SELECTABLE_ROUTE,Flowers Selectable Route,Flowers,tianxia.sphere.flowers,sphere_route_anchor,ROUTE_OR_CONTENT_FAMILY_ANCHOR,false,false,The canonical row explicitly declares a routing/alias anchor and no separately acquirable mechanics.,selectable_route_anchor_no_mechanics,sphere_route_anchor,"[""HF05ZE GM Screen app.js SPHERES list includes this sphere as character-visible sphere metadata."",""R1F-Catalog-C03 selectable catalog repair: anchor proves canonical selectable/source-reference ID only; exact source-text/dice remains backlog unless later verified.""]","{""declared_source_refs"":[""HF05ZE GM Screen app.js SPHERES list includes this sphere as character-visible sphere metadata."",""R1F-Catalog-C03 selectable catalog repair: anchor proves canonical selectable/source-reference ID only; exact source-text/dice remains backlog unless later verified.""]}",null,"{""source_anchor"":""record:TAL_FLOWERS_SELECTABLE_ROUTE"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",9ba0eb2261ec6d9b86947fa5f79b54903a2b4a572b1730636d19b2d6867e6437
TAL_FLOWERS_SOPORIFIC_POLLEN,Soporific Pollen,Flowers,tianxia.sphere.flowers,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:30820: actual_talent.,source_verified_reaction_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: MORTAL REALM FLOWER TALENTS > Soporific Pollen - Fragrance""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: MORTAL REALM FLOWER TALENTS > Soporific Pollen - Fragrance""]}",null,"{""source_anchor"":""record:TAL_FLOWERS_SOPORIFIC_POLLEN"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",17bf1736e16fd7087e9c05f1eb747dfec676993056cd21ee604ee33bd2ccea78
TAL_FLOWERS_SPIRIT_AWAKENING,Spirit Awakening,Flowers,tianxia.sphere.flowers,path_expression,PATH_EXPRESSION,false,false,"The canonical row is a Path expression heading, not a separately acquirable generic Talent.",source_verified_path_synergy_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: PATH SYNERGIES > Spirit Awakening - Soul Blossom""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: PATH SYNERGIES > Spirit Awakening - Soul Blossom""]}",null,"{""source_anchor"":""record:TAL_FLOWERS_SPIRIT_AWAKENING"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",2d5a5d1ac707e6f958a2dcb6eeab2014e131ae96beae6228a6714ce5641b3d23
TAL_FLOWERS_SPIRIT_LOTUS,Spirit Lotus,Flowers,tianxia.sphere.flowers,unresolved_candidate,GENERATED_OR_PROJECTION_ROW,false,false,"Catalog role explicitly identifies a packet/action projection row, not a separately acquirable Talent.",source_verified_packet_action_row,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: CORE FORMATION REALM FLOWER TALENTS > Spirit Lotus - Blossom""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: CORE FORMATION REALM FLOWER TALENTS > Spirit Lotus - Blossom""],""exact_name_heading_hits"":[{""heading"":""#### Spirit Lotus - Blossom"",""line"":31045},{""heading"":""##### Spirit Lotus"",""line"":31055}],""exact_name_nonheading_hits"":[{""line"":31276,""text"":""Ten-Thousand Bloom Scripture does not allow the same creature to benefit from Medicinal Blossom or Spirit Lotus Restoration more often than normal.""},{""line"":31400,""text"":""When using Medicinal Blossom or Spirit Lotus:""},{""line"":31458,""text"":""When using Medicinal Blossom or Spirit Lotus:""}]}",null,"{""source_anchor"":""record:TAL_FLOWERS_SPIRIT_LOTUS"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",3069aea6e7709dd7d9b6a240b5564278d32104a258939b51938a6cb7a7a376d4
TAL_FLOWERS_SUCCESSFUL_INITIAL_SAVE,Successful Initial Save,Flowers,tianxia.sphere.flowers,structural_label,STRUCTURAL_HEADING,false,false,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:31316: structural_label.,source_verified_packet_action_row,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: SECRET FLOWER INHERITANCE > Blossom of the Final Breath > Successful Initial Save""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: SECRET FLOWER INHERITANCE > Blossom of the Final Breath > Successful Initial Save""]}",null,"{""source_anchor"":""record:TAL_FLOWERS_SUCCESSFUL_INITIAL_SAVE"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",6edc714fe2efef7cb29815ced8423ab1037259563f538ceaab4d57fbcbd7d45c
TAL_FLOWERS_TEN_THOUSAND_BLOOM_SCRIPTURE,Ten-Thousand Bloom Scripture,Flowers,tianxia.sphere.flowers,variant_expression,VARIANT_EXPRESSION,false,false,The canonical packet type source_verified_variant_scripture_packet explicitly identifies a non-Talent source role.,source_verified_variant_scripture_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: NASCENT SOUL REALM FLOWER TALENTS > Ten-Thousand Bloom Scripture - Garden Talent""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: NASCENT SOUL REALM FLOWER TALENTS > Ten-Thousand Bloom Scripture - Garden Talent""]}",null,"{""source_anchor"":""record:TAL_FLOWERS_TEN_THOUSAND_BLOOM_SCRIPTURE"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",427db3c6ae1a4e625ebc7c9a597c6048864305692a585e9205e8429f710f4ac6
TAL_FLOWERS_THORNED_BLOOM,Thorned Bloom,Flowers,tianxia.sphere.flowers,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:30730: actual_talent.,source_verified_packet_action_row,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: MORTAL REALM FLOWER TALENTS > Thorned Bloom - Blossom""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: MORTAL REALM FLOWER TALENTS > Thorned Bloom - Blossom""]}",null,"{""source_anchor"":""record:TAL_FLOWERS_THORNED_BLOOM"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",9eb3def0a4e60d30d50590becd2b3196ec249d3885ebc777de2b57756104635c
TAL_FLOWERS_THOUSAND_PETAL_STORM,Thousand-Petal Storm,Flowers,tianxia.sphere.flowers,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:31018: actual_talent.,source_verified_reaction_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: CORE FORMATION REALM FLOWER TALENTS > Thousand-Petal Storm - Unique Flower Talent""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: CORE FORMATION REALM FLOWER TALENTS > Thousand-Petal Storm - Unique Flower Talent""]}",null,"{""source_anchor"":""record:TAL_FLOWERS_THOUSAND_PETAL_STORM"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",21dc2a9a528c5da66a0fddc9396e0bf78428f4f52e0ab6f87c04fa57772fbba4
TAL_FLOWERS_TRAVELING_GARDEN,Traveling Garden,Flowers,tianxia.sphere.flowers,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:30930: actual_talent.,source_verified_augment_modifier_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: FOUNDATION REALM FLOWER TALENTS > Traveling Garden - Blossom Augment""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: FOUNDATION REALM FLOWER TALENTS > Traveling Garden - Blossom Augment""]}",null,"{""source_anchor"":""record:TAL_FLOWERS_TRAVELING_GARDEN"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",51d9c78801727d4cf97a36dff562af849c2aa496edd1c603d6bb2653d3bf7be1
TAL_FLOWERS_UNWILLING_CREATURE,Unwilling Creature,Flowers,tianxia.sphere.flowers,sphere_base_ability,BASE_SPHERE_ABILITY,false,false,The canonical packet type source_verified_base_ability_packet explicitly identifies a non-Talent source role.,source_verified_base_ability_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: Base Sphere Abilities > Cultivate Blossom > Unwilling Creature""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowers :: Base Sphere Abilities > Cultivate Blossom > Unwilling Creature""]}",null,"{""source_anchor"":""record:TAL_FLOWERS_UNWILLING_CREATURE"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",dae7163891a2c7db2daa2d306b4816f37510a2bd9a5dcd3bcae9ed8c302b751c
TAL_FLOWING_RIVER_BEND_THE_BLADE,Bend the Blade,Flowing River,tianxia.sphere.flowing_river,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:31780: actual_talent.,source_verified_response_rider_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowing River :: Bend the Blade - Response, Redirection""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowing River :: Bend the Blade - Response, Redirection""]}",null,"{""source_anchor"":""record:TAL_FLOWING_RIVER_BEND_THE_BLADE"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",622b302d49fbeb34d6c193995f55d523f68cd7d664da730e93e9081c6c5b66bc
TAL_FLOWING_RIVER_BODY_LIKE_WATER,Body Like Water,Flowing River,tianxia.sphere.flowing_river,cultivation_insight,CULTIVATION_INSIGHT,false,false,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:32188: cultivation_insight.,source_verified_resource_focus_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowing River :: Body Like Water""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowing River :: Body Like Water""]}",null,"{""source_anchor"":""record:TAL_FLOWING_RIVER_BODY_LIKE_WATER"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",635f05b0309f6ba7c10ad3d2b4cdb1426c72c579fc4a8b103912b066003fb863
TAL_FLOWING_RIVER_BORROWED_MOMENTUM,Borrowed Momentum,Flowing River,tianxia.sphere.flowing_river,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:31980: actual_talent.,source_verified_realm_evolution_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowing River :: Borrowed Momentum - Realm Evolution""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowing River :: Borrowed Momentum - Realm Evolution""]}",null,"{""source_anchor"":""record:TAL_FLOWING_RIVER_BORROWED_MOMENTUM"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",df3f2a1e696c40a0e4618cc77f08e9cabf6d4e2e368ebacc3577636c27489fec
TAL_FLOWING_RIVER_CIRCULAR_THROW,Circular Throw,Flowing River,tianxia.sphere.flowing_river,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:31796: actual_talent.,source_verified_response_rider_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowing River :: Circular Throw - Response, Redirection""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowing River :: Circular Throw - Response, Redirection""]}",null,"{""source_anchor"":""record:TAL_FLOWING_RIVER_CIRCULAR_THROW"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",3a1e6c629c13292042fe0762831f703a71963650ffe11be21824d3832a8000bb
TAL_FLOWING_RIVER_COURT_OF_RETURNING_WATER,Court of Returning Water,Flowing River,tianxia.sphere.flowing_river,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:31894: actual_talent.,source_verified_domain_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowing River :: Court of Returning Water - Flowing River Domain""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowing River :: Court of Returning Water - Flowing River Domain""]}",null,"{""source_anchor"":""record:TAL_FLOWING_RIVER_COURT_OF_RETURNING_WATER"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",4ee940248e90bf77a2e6f9e1cb15c75575e752a7e073bfb30ff74871d51e2e71
TAL_FLOWING_RIVER_CURRENT_BETWEEN_STEPS,Current Between Steps,Flowing River,tianxia.sphere.flowing_river,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:31756: actual_talent.,source_verified_movement_gap_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowing River :: Current Between Steps - Footwork""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Flowing River :: Current Between Steps - Footwork""]}",null,"{""source_anchor"":""record:TAL_FLOWING_RIVER_CURRENT_BETWEEN_STEPS"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",62793940e4ef4c9ab71dc6f9c74f80edf9cb946f53d9693eefe0c96fcdc032cb
